Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,text,preview_date,home_team,away_team,url
E0,2013-04-20,west ham,wigan,2,0,H,1,0,H,N Swarbrick,17,18,11,10,12,11,3,6,3,1,0,0,2.3,3.5,3.3,2.3,3.25,3.1,2.3,3.25,3.1,2.2,3.2,3.2,2.2,3.4,3.2,2.29,3.51,3.35,2.3,3.2,3.2,2.2,3.5,3.3,2.38,3.5,3.12,2.2,3.2,3.4,39,2.33,2.24,3.55,3.35,3.35,3.2,37,1.96,1.86,2.03,1.94,24,-0.25,1.98,1.92,2.01,1.95,2.48,3.42,3.09,"Reaching a first FA Cup final has made this a season to remember for Wigan but if they fail to escape from the bottom three then it will also become one to forget for the club. Roberto Martínez's side hit encouraging form recently but they have drawn and lost their last two matches and are running out of fixtures in their pursuit of safety. The visitors can take heart from how they performed in the midweek defeat at Manchester City but will be aware that on the same night, West Ham came close to beating Manchester United. Sachin Nakrani",2013-04-19,west ham,wigan,https://www.theguardian.com/football/2013/apr/19/west-ham-wigan-athletic-squad-sheets
E0,2013-04-21,liverpool,chelsea,2,2,D,0,1,A,K Friend,23,9,12,6,8,11,8,5,5,2,0,0,2.15,3.6,3.6,2.05,3.5,3.4,2.05,3.5,3.4,2.2,3.3,3.1,2.2,3.3,3.25,2.14,3.55,3.68,2.2,3.3,3.25,2.1,3.5,3.5,2.2,3.6,3.4,2.1,3.4,3.4,39,2.2,2.11,3.61,3.41,3.77,3.46,37,1.8,1.73,2.24,2.09,24,-0.25,1.86,1.81,2.15,2.07,2.15,3.54,3.65,"Rafael Benítez will finally get a warm reception as Chelsea manager, albeit from the Kop, when he returns to Liverpool for the first time as an opponent but there is more to Sunday's game than a popularity contest on the sidelines. The visitors need to consolidate a top-four berth before the exertions of a demanding fixture list take their toll, while former Chelsea reserve manager Brendan Rodgers has to prevent Liverpool's season petering out with a whimper with Everton six points ahead. The improving form of another ex-Anfield favourite, Fernando Torres, adds to the intrigue surrounding this strange reunion. Andy Hunter",2013-04-19,liverpool,chelsea,https://www.theguardian.com/football/2013/apr/19/liverpool-chelsea-squad-sheets
E0,2013-04-21,tottenham,man city,3,1,H,0,1,A,L Mason,11,11,8,7,11,10,4,5,3,3,0,0,3.25,3.6,2.3,3.2,3.25,2.25,3.2,3.25,2.25,2.9,3.3,2.3,3.0,3.4,2.29,3.28,3.54,2.31,3.2,3.2,2.3,3.13,3.5,2.3,3.25,3.6,2.3,3.0,3.4,2.3,39,3.28,3.14,3.6,3.36,2.35,2.27,37,1.97,1.87,2.04,1.92,24,0.25,1.95,1.9,2.0,1.97,2.79,3.27,2.8,"The title race is all over bar the shouting but if Manchester City lose here, there will not even be that, as their neighbours United will surely wrap up the championship with a home win over Aston Villa on Monday. City have found their form too late but it is Tottenham who need the points more urgently, in what is the tightest race for third and fourth places. André Villas-Boas gave his players a four-day break after the Europa League exit against Basel and he admits that Sunday's scoreline will vindicate the decision or otherwise. David Hytner",2013-04-19,tottenham,man city,https://www.theguardian.com/football/2013/apr/19/tottenham-hotspur-manchester-city-squad-sheets
E0,2013-04-22,man united,aston villa,3,0,H,3,0,H,A Taylor,10,8,5,5,10,6,5,3,1,0,0,0,1.25,6.75,13.0,1.22,6.75,10.5,1.22,6.75,10.5,1.25,5.5,10.3,1.25,6.0,10.5,1.27,6.38,12.88,1.29,5.5,9.5,1.25,6.25,12.0,1.25,6.5,13.0,1.22,6.5,11.0,39,1.29,1.25,6.75,6.05,13.0,10.88,27,1.47,1.39,3.05,2.84,24,-1.5,1.81,1.76,2.2,2.12,1.27,6.47,13.25,"If Manchester City lose at Tottenham on Sunday afternoon, Manchester United's 20th championship will be confirmed with three points against 17th-placed Aston Villa. Whatever occurs at White Hart Lane, Sir Alex Ferguson has informed his players the aim is to win all of their final five matches so Paul Lambert's side can expect a difficult evening at Old Trafford. When United's teamsheet is issued all eyes will search for Wayne Rooney after he was replaced at West Ham during the week after a disappointing display in the 2-2 draw. Jamie Jackson",2013-04-19,man united,aston villa,https://www.theguardian.com/football/2013/apr/19/manchester-united-aston-villa-squad-sheets
E0,2013-04-27,everton,fulham,1,0,H,1,0,H,J Moss,17,6,10,2,12,16,7,2,1,3,0,0,1.5,4.5,7.5,1.45,4.1,7.5,1.45,4.1,7.5,1.55,3.9,5.6,1.5,4.0,7.0,1.49,4.61,7.59,1.53,3.75,7.0,1.5,4.33,7.0,1.5,4.4,7.0,1.5,4.33,6.0,41,1.55,1.48,4.61,4.19,8.1,7.12,38,1.8,1.72,2.2,2.11,28,-1.0,1.8,1.74,2.25,2.15,1.51,4.53,7.33,"Both sides go into the match with their destinies for this Premier League season all but sewn up. Sixth-placed Everton are five points ahead of local rivals Liverpool and have pretty much given up hope of climbing higher and qualifying for the Champions League, after defeat to a rejuvenated Sunderland side last weekend. Fulham, meanwhile, occupy a comfortable position in midtable having not won any of their last four games and travel to a ground where they have never been victorious in the league. A change of fortune seems unlikely. Jamie Burton",2013-04-26,everton,fulham,https://www.theguardian.com/football/2013/apr/26/everton-fulham-squad-sheets
E0,2013-04-27,man city,west ham,2,1,H,1,0,H,H Webb,16,9,10,6,9,7,9,4,1,3,0,0,1.29,6.0,12.0,1.25,5.5,12.0,1.25,5.5,12.0,1.27,5.2,10.0,1.25,5.5,12.0,1.28,6.16,13.05,1.29,5.0,12.0,1.25,6.0,12.0,1.29,6.25,11.5,1.25,6.0,10.0,41,1.29,1.26,6.4,5.75,14.0,11.15,29,1.57,1.51,2.68,2.49,27,-1.5,1.85,1.8,2.18,2.07,1.25,6.41,15.52,"The dog days of Manchester City's failed championship defence are now about them closing the 16-point gap to Manchester United. James Milner, Sergio Agüero and David Silva are all in contention for this game having recovered from their respective injuries and, ahead of the FA Cup final against Wigan on 11 May, this encounter could be viewed as the first of three trial games for those hoping to be selected by Roberto Mancini for the showpiece. Sam Allardyce's men, meanwhile, should be in relaxed mode given they arrive in Manchester having all but guaranteed Premier League safety. Jamie Jackson",2013-04-26,man city,west ham,https://www.theguardian.com/football/2013/apr/26/manchester-city-west-ham-squad-sheets
E0,2013-04-27,newcastle,liverpool,0,6,A,0,2,A,A Marriner,5,11,1,10,14,7,5,7,3,2,1,0,2.88,3.6,2.5,2.95,3.25,2.4,2.95,3.25,2.4,2.75,3.3,2.4,2.8,3.4,2.4,3.09,3.46,2.46,3.0,3.0,2.5,3.0,3.6,2.3,2.9,3.6,2.5,2.88,3.5,2.3,41,3.09,2.93,3.6,3.34,2.5,2.41,39,1.92,1.81,2.05,2.0,26,0.25,1.84,1.8,2.14,2.09,3.26,3.45,2.35,"As Brendan Rodgers tries to fathom out how to cope without the suspended Luis Suárez, Alan Pardew endeavours to avert a crisis at Newcastle United. While a win would leave his side all but safe from relegation, anything less could see the Tyneside crowd turn on a manager who has not been forgiven for losing 3-0 at home to Sunderland a fortnight ago. ""We're all a bit nervous,"" Pardew said. ""This club needs a win, and after what happened against Sunderland we're going to have to produce a performance worthy of the black-and-white shirt"". Louise Taylor",2013-04-26,newcastle,liverpool,https://www.theguardian.com/football/2013/apr/26/newcastle-united-liverpool-squad-sheets
E0,2013-04-27,southampton,west brom,0,3,A,0,1,A,R Madley,16,11,4,9,9,11,7,6,2,2,2,1,1.85,3.75,4.6,1.85,3.6,4.1,1.85,3.6,4.1,1.9,3.45,3.8,1.9,3.6,3.75,1.88,3.75,4.52,1.91,3.1,4.5,1.83,3.75,4.33,1.9,3.75,4.3,1.91,3.4,4.0,41,1.91,1.85,3.75,3.55,4.75,4.29,39,1.86,1.79,2.13,2.02,25,-0.75,2.14,2.07,1.85,1.81,1.78,3.83,5.07,"It is hard to tell which of these teams are sitting in the top half of the table and which, up until recently, were caught up in the battle for Premier League survival. Southampton are fourth in the form table, behind only Arsenal, Chelsea and Manchester United, with Jay Rodriguez and Ricky Lambert currently playing with an almost telepathic understanding in attack. West Brom, meanwhile, have won only one of their last six matches with their cause not helped by the ongoing absence of Chris Brunt and the suspended Youssuf Mulumbu. Jamie Burton",2013-04-26,southampton,west brom,https://www.theguardian.com/football/2013/apr/26/southampton-west-brom-squad-sheets
E0,2013-04-27,stoke,norwich,1,0,H,0,0,D,A Taylor,12,5,4,0,10,8,5,3,4,2,0,0,2.25,3.3,3.6,2.15,3.2,3.5,2.15,3.2,3.5,2.0,3.2,3.7,2.1,3.2,3.75,2.3,3.21,3.65,2.15,3.1,3.6,2.2,3.25,3.6,2.3,3.25,3.5,2.05,3.25,3.75,38,2.3,2.19,3.3,3.18,3.75,3.51,37,2.52,2.35,1.63,1.57,24,-0.25,1.98,1.92,2.05,1.95,2.14,3.16,4.21,"This game may not be one for the neutral but there will be plenty at stake in the Potteries. Both these teams are not out of relegation trouble, even after picking up vital victories against QPR and Reading respectively last Saturday, and Tony Pulis's men will be especially keen to win this fixture given they face a potential six-pointer against Sunderland at the Stadium of Light next week. If Norwich were to secure only their second away win of the season it would see their Premier League future for next year all but confirmed. Jamie Burton",2013-04-26,stoke,norwich,https://www.theguardian.com/football/2013/apr/26/stoke-city-norwich-city-squad-sheets
E0,2013-04-27,wigan,tottenham,2,2,D,1,1,D,M Atkinson,6,14,4,7,12,10,3,3,3,1,0,0,3.8,3.6,2.05,3.8,3.5,1.95,3.8,3.5,1.95,3.8,3.45,1.9,3.6,3.6,1.95,3.71,3.7,2.08,3.5,3.3,2.1,3.6,3.5,2.05,3.6,3.7,2.1,3.6,3.5,2.0,41,3.85,3.63,3.7,3.46,2.1,2.03,39,1.81,1.75,2.2,2.06,26,0.25,2.16,2.12,1.82,1.77,3.31,3.48,2.31,"It may be late April but there will be no end-of-season feel to this contest. Wigan, in their 300th Premier League fixture, will be seeking the win they desperately require to ease their relegation fears while Tottenham remain involved in an intriguingly tight battle for a Champions League qualifying place. Wigan won at White Hart Lane in November but they will be fearing the worst given how Tottenham tore through Manchester City last week en route to a 3-1 victory. Gareth Bale could once again prove the difference. Sachin Nakrani",2013-04-26,wigan,tottenham,https://www.theguardian.com/football/2013/apr/26/wigan-athletic-tottenham-hotspur-squad-sheets
E0,2013-04-28,arsenal,man united,1,1,D,1,1,D,P Dowd,19,10,13,5,12,10,7,2,3,5,0,0,2.25,3.6,3.3,2.1,3.5,3.3,2.1,3.5,3.3,2.0,3.4,3.5,2.25,3.5,3.0,2.22,3.63,3.4,2.25,3.2,3.2,2.2,3.5,3.25,2.3,3.3,3.5,2.25,3.5,3.0,41,2.3,2.18,3.63,3.44,3.5,3.23,39,1.79,1.72,2.22,2.1,26,-0.25,1.94,1.91,2.02,1.96,2.35,3.56,3.19,"Arsène Wenger says he wants Robin van Persie to be ""respected"" but, in reality, it is not going to happen. Some Arsenal supporters are even threatening to turn their backs on the guard of honour that ushers in Manchester United and the returning Van Persie as champions. Yet it is also fair to assume they will be looking enviously towards their former hero. Olivier Giroud, signed to replace him, has not even managed half of Van Persie's total of 24 league goals this season and will be suspended after his red card against Fulham last weekend. Arsenal, trying to nail down a Champions League place, go into this match 21 points behind their opponents and have beaten United only once in the last 11 attempts. Daniel Taylor",2013-04-26,arsenal,man united,https://www.theguardian.com/football/2013/apr/26/arsenal-manchester-united-squad-sheets
E0,2013-04-28,chelsea,swansea,2,0,H,2,0,H,M Clattenburg,21,11,14,8,9,10,6,3,1,3,0,0,1.36,5.5,9.0,1.3,5.25,9.5,1.3,5.25,9.5,1.25,5.5,10.3,1.36,5.0,7.5,1.37,5.4,9.45,1.36,4.5,9.0,1.33,5.25,10.0,1.36,5.5,9.0,1.33,5.0,9.0,39,1.37,1.34,5.5,4.97,11.0,8.89,29,1.59,1.52,2.62,2.45,25,-1.5,2.09,2.03,1.94,1.84,1.43,4.96,8.44,"Mark Clattenburg returns to officiate at Stamford Bridge for the first time since last autumn's infamous racism row with Chelsea eager to transpose the momentum generated by their midweek win in Basel into the Premier League campaign. Swansea would appear to be convenient opponents given they have managed a solitary league win from six matches since claiming the Capital One Cup. ""If we can play with the same intensity as we played in Basel it will be difficult for anyone to beat us,"" said Rafael Benítez, who will ring the changes yet again with Gary Cahill and Demba Ba expected to start. Dominic Fifield",2013-04-26,chelsea,swansea,https://www.theguardian.com/football/2013/apr/26/chelsea-swansea-city-squad-sheets
E0,2013-04-28,reading,qpr,0,0,D,0,0,D,K Friend,13,15,7,5,12,14,9,7,0,2,0,0,2.55,3.5,2.88,2.5,3.4,2.7,2.5,3.4,2.7,2.5,3.3,2.65,2.6,3.4,2.6,2.54,3.51,2.93,2.6,3.1,2.8,2.6,3.4,2.75,2.62,3.5,2.8,2.62,3.25,2.62,41,2.63,2.52,3.53,3.34,2.98,2.78,39,1.96,1.86,2.03,1.94,23,0.25,1.61,1.57,2.56,2.48,2.5,3.48,3.0,"This is a fixture that will be found on the Championship calendar next season. Defeat here will condemn the losers to relegation but even the winners will be down if Aston Villa beat Sunderland on Monday night. Both clubs are already making plans for life in the Championship, so this could be a day to give a few fringe players a chance to prove their worth. Queens Park Rangers will be without Andros Townsend, who has a hamstring injury, Adel Taarabt will have a fitness test on his shoulder and Bobby Zamora is still suspended. Stuart James",2013-04-26,reading,qpr,https://www.theguardian.com/football/2013/apr/26/reading-qpr-squad-sheets
E0,2013-04-29,aston villa,sunderland,6,1,H,2,1,H,L Probert,18,7,15,4,10,15,4,4,0,3,0,1,2.3,3.4,3.4,2.2,3.25,3.3,2.2,3.25,3.3,2.0,3.2,3.7,2.25,3.3,3.2,2.27,3.4,3.5,2.3,3.2,3.2,2.2,3.4,3.4,2.3,3.4,3.4,2.15,3.25,3.4,39,2.3,2.23,3.45,3.28,3.7,3.28,37,2.08,2.0,1.9,1.8,23,-0.25,1.96,1.93,1.99,1.94,2.22,3.29,3.71,"Paul Lambert views this fixture as a chance for Aston Villa to ""pull Sunderland right back in"" the relegation battle. Paolo Di Canio's appointment has rejuvenated the visitors, who arrive on the back of successive wins against Newcastle and Everton, but a Villa victory here would put them level on points with the north-east club with three matches remaining. Craig Gardner, a former Villa player, is available again for Sunderland after serving a two-match suspension. Lambert, meanwhile, has no fresh injury concerns following Monday's 3-0 defeat at Manchester United. Stuart James",2013-04-26,aston villa,sunderland,https://www.theguardian.com/football/2013/apr/26/aston-villa-sunderland-squad-sheets
E0,2013-05-04,fulham,reading,2,4,A,0,1,A,N Swarbrick,18,20,13,13,14,7,3,3,2,1,0,0,1.73,3.9,5.25,1.67,3.6,5.25,1.67,3.6,5.25,1.65,3.7,4.9,1.72,3.75,4.5,1.74,3.94,5.25,1.73,3.5,5.0,1.7,3.8,5.25,1.73,3.9,5.2,1.62,3.75,5.5,41,1.74,1.7,3.91,3.68,5.61,5.07,39,1.79,1.72,2.19,2.11,26,-0.75,1.95,1.89,2.03,1.98,1.67,3.95,5.96,"This has the distinct feeling of a Premier League dead rubber but Fulham still have much to gain or lose from their three remaining fixtures of the season. Martin Jol's side are 11th, just three points above Newcastle in 17th and two behind Swansea in ninth, and the prize money on offer for finishing as high up in the league as possible will not be lost on the home side. Nigel Adkins is still searching for his first win as Reading manager and will be keen to achieve that before embarking on a Championship promotion campaign. Lawrence Ostlere",2013-05-03,fulham,reading,https://www.theguardian.com/football/2013/may/03/fulham-reading-squad-sheets
E0,2013-05-04,norwich,aston villa,1,2,A,0,0,D,K Friend,9,12,4,6,15,13,6,5,2,3,0,0,2.55,3.3,3.0,2.45,3.2,2.9,2.45,3.2,2.9,2.3,3.3,2.9,2.37,3.3,2.9,2.58,3.24,3.08,2.6,3.0,2.9,2.4,3.4,3.0,2.6,3.3,3.0,2.38,3.25,3.0,41,2.6,2.47,3.4,3.24,3.07,2.91,39,2.1,1.98,1.91,1.82,25,-0.25,2.2,2.13,1.8,1.77,2.57,3.14,3.18,The focus ahead of this game is on Aston Villa's attempt to stave off relegation but it should not be forgotten that Norwich have won just one of their last eight matches and are not safe themselves. A Villa win would lift them above Norwich and the visitors should be in confident mood given their sensational 6-1 destruction of Sunderland. The hosts have not kept a clean sheet in six matches so Chris Hughton's biggest task will be finding a way to contain the physical presence and technical quality of Christian Benteke. Lawrence Ostlere,2013-05-03,norwich,aston villa,https://www.theguardian.com/football/2013/may/03/norwich-city-aston-villa-squad-sheets
E0,2013-05-04,qpr,arsenal,0,1,A,0,1,A,J Moss,14,13,6,11,8,6,3,7,2,1,0,0,8.0,4.75,1.44,7.5,4.6,1.4,7.5,4.6,1.4,7.1,5.0,1.35,6.5,4.5,1.44,8.35,4.96,1.43,8.0,4.0,1.44,7.5,4.5,1.44,8.0,4.8,1.44,8.0,4.5,1.4,41,8.7,7.77,5.02,4.53,1.44,1.41,36,1.69,1.64,2.38,2.23,26,1.25,2.02,1.96,1.95,1.91,9.4,5.45,1.37,"The game is up for Queens Park Rangers in the Premier League but Arsenal will hope confirmation of relegation does not free the hosts of their shackles. Arsène Wenger's side must prevail to maintain their pursuit of a top-four finish. They will move third with victory, and will envisage Manchester United inflicting some damage on Chelsea's challenge at Old Trafford on Sunday, with the manager preaching confidence. ""We have gone through a period that was very sensitive, but we are coming out of it now,"" he said. ""Everything is here to have a great future."" QPR's hierarchy might say likewise about the future at Loftus Road, but their fan-base will take some convincing after this year's traumas. Dominic Fifield",2013-05-03,qpr,arsenal,https://www.theguardian.com/football/2013/may/03/queens-park-rangers-arsenal-squad-sheets
E0,2013-05-04,swansea,man city,0,0,D,0,0,D,M Jones,7,12,1,8,9,10,4,4,0,0,0,0,5.25,3.8,1.75,4.75,3.75,1.7,4.75,3.75,1.7,4.5,3.7,1.7,4.8,3.6,1.75,5.18,3.79,1.78,5.0,3.25,1.8,5.0,3.8,1.73,4.8,3.8,1.75,5.0,3.75,1.67,41,5.26,4.94,3.85,3.6,1.8,1.74,39,1.99,1.88,2.0,1.92,26,0.75,1.96,1.92,2.01,1.96,4.86,3.86,1.81,"The Capital One Cup hangover appears to have well and truly kicked in for Swansea – Michael Laudrup's side beat Newcastle immediately after winning the trophy in February but have not won any of their six fixtures since. The motivation of finishing in the top 10 and improving on last season's 11th-placed finish is there for the hosts, and they face a side that may be distracted by their appearance in next week's FA Cup final. Roberto Mancini, however, is likely to want Manchester City to finish the season strongly. Lawrence Ostlere",2013-05-03,swansea,man city,https://www.theguardian.com/football/2013/may/03/swansea-city-manchester-city-squad-sheets
E0,2013-05-04,tottenham,southampton,1,0,H,0,0,D,M Clattenburg,7,10,4,6,8,9,5,5,1,1,0,0,1.44,4.75,8.0,1.45,4.5,6.5,1.45,4.5,6.5,1.4,4.6,6.8,1.5,4.33,6.0,1.48,4.7,7.68,1.5,3.75,7.5,1.44,4.5,7.0,1.5,4.6,7.5,1.44,4.5,6.5,41,1.5,1.45,4.85,4.37,8.1,7.22,38,1.75,1.67,2.35,2.18,26,-1.25,2.1,2.04,1.91,1.84,1.52,4.47,7.32,"It has been a good week for Gareth Bale, what with him cleaning up on the season's individual awards as only Cristiano Ronaldo had done previously. But the Welshman intends to perform one more party trick in leading Tottenham to the victory that would appear essential for their Champions League hopes. Bale's stars seem to be aligned – this will be his 200th appearance in Spurs colours against the club where he began his career. Southampton are all but safe from relegation but are determined to finish with a flourish. David Hytner",2013-05-03,tottenham,southampton,https://www.theguardian.com/football/2013/may/03/tottenham-hotspur-southampton-squad-sheets
E0,2013-05-04,west brom,wigan,2,3,A,1,1,D,L Probert,17,13,11,8,9,7,7,5,4,3,0,0,2.45,3.5,3.0,2.35,3.25,3.0,2.35,3.25,3.0,2.3,3.3,2.9,2.25,3.4,3.1,2.39,3.56,3.11,2.4,3.2,3.0,2.3,3.4,3.2,2.45,3.5,3.0,2.25,3.4,3.1,41,2.46,2.37,3.52,3.36,3.2,2.97,39,1.83,1.77,2.15,2.05,25,-0.25,2.13,2.06,1.86,1.82,2.36,3.53,3.19,"Wigan's attempt to repeat their perennial escape act continues at The Hawthorns and a victory is near imperative given the five-point gap that exists between the visitors and 17th-placed Newcastle. After this game, Roberto Martínez's side host Swansea before heading to Arsenal, and they will want to have gained at least a couple of wins before the final day meeting with fellow relegation candidates Aston Villa. West Bromwich Albion do not have much to play for given the six-point swing both above and below them, but will want to build on their 3-0 win at Southampton last week. Lawrence Ostlere",2013-05-03,west brom,wigan,https://www.theguardian.com/football/2013/may/03/west-bromwich-wigan-athletic-squad-sheets
